Time	Amplitude	Unknown
0.1905	0.039375	5.109367
0.19075	0.0390625	5.107161
0.191	0.039375	5.104993
0.19125	0.0421875	5.102885
0.1915	0.0440625	5.10084
0.19175	0.0434375	5.098854
0.192	0.04625	5.096932
0.19225	0.0453125	5.095053
0.1925	0.0471875	5.093228
0.19275	0.0490625	5.091473
0.193	0.05	5.089794
0.19325	0.0509375	5.088222
0.1935	0.0521875	5.086752
0.19375	0.053125	5.085385
0.194	0.0546875	5.08409
0.19425	0.055625	5.082846
0.1945	0.0571875	5.081667
0.19475	0.0559375	5.080564
0.195	0.059375	5.079571
0.19525	0.0609375	5.078672
0.1955	0.05875	5.077822
0.19575	0.06	5.077016
0.196	0.06125	5.076218
0.19625	0.0625	5.0754
0.1965	0.0634375	5.074523
0.19675	0.0628125	5.073559
0.197	0.0615625	5.072508
0.19725	0.0596875	5.071376
0.1975	0.0578125	5.070176
0.19775	0.060625	5.068924
0.198	0.0584375	5.067622
0.19825	0.055	5.066302
0.1985	0.0575	5.064991
0.19875	0.0575	5.063662
0.199	0.0553125	5.062309
0.19925	0.0559375	5.060941
0.1995	0.055625	5.059568
0.19975	0.0534375	5.058226
0.2	0.0525	5.056964
0.20025	0.0534375	5.055823
0.2005	0.05125	5.054837
0.20075	0.0471875	5.054021
0.201	0.0490625	5.053399
0.20125	0.0465625	5.052929
0.2015	0.0434375	5.052588
0.20175	0.044375	5.052399
0.202	0.040625	5.052364
0.20225	0.04125	5.052535
0.2025	0.038125	5.052951
0.20275	0.038125	5.053596
0.203	0.0371875	5.05446
0.20325	0.033125	5.055502
0.2035	0.0321875	5.056691
0.20375	0.0325	5.05798
0.204	0.0303125	5.059338
0.20425	0.031875	5.060773
0.2045	0.0328125	5.062265
0.20475	0.030625	5.063809
0.205	0.0315625	5.065425
0.20525	0.0309375	5.067099
0.2055	0.0303125	5.068835
0.20575	0.03125	5.07064
0.206	0.0309375	5.072504
0.20625	0.0325	5.07443
0.2065	0.0303125	5.076413
0.20675	0.03	5.078455
0.207	0.0340625	5.080565
0.20725	0.0325	5.082715
0.2075	0.033125	5.084922
0.20775	0.03625	5.08719
0.208	0.03625	5.089511
0.20825	0.0365625	5.091892
0.2085	0.0365625	5.094343
0.20875	0.039375	5.096888
0.209	0.04	5.099526
0.20925	0.0425	5.102262
0.2095	0.0471875	5.10508
0.20975	0.0484375	5.107952
0.21	0.05125	5.110864
0.21025	0.055	5.113786
0.2105	0.05375	5.11667
0.21075	0.0565625	5.119522
0.211	0.05875	5.122321
0.21125	0.05625	5.12506
0.2115	0.0578125	5.127759
0.21175	0.0546875	5.130406
0.212	0.059375	5.133016
0.21225	0.0596875	5.135553
0.2125	0.06	5.13805
0.21275	0.06375	5.140568
0.213	0.0646875	5.143131
0.21325	0.064375	5.145737
0.2135	0.0646875	5.148331
0.21375	0.061875	5.150841
0.214	0.06	5.153295
0.21425	0.059375	5.155823
0.2145	0.0575	5.158571
0.21475	0.056875	5.161678
0.215	0.05375	5.165241
0.21525	0.0540625	5.169411
0.2155	0.053125	5.174202
0.21575	0.0490625	5.179544
0.216	0.0503125	5.185335
0.21625	0.0496875	5.191443
0.2165	0.0509375	5.197756
0.21675	0.0525	5.204186
0.217	0.0515625	5.210672
0.21725	0.0496875	5.217195
0.2175	0.05	5.223744
0.21775	0.0496875	5.230293
0.218	0.051875	5.236835
0.21825	0.05375	5.243353
0.2185	0.0590625	5.24986
0.21875	0.0628125	5.256332
0.219	0.061875	5.262737
0.21925	0.0625	5.269075
0.2195	0.060625	5.275318
0.21975	0.054375	5.281464
0.22	0.0509375	5.287528
0.22025	0.044375	5.293509
0.2205	0.04	5.299431
0.22075	0.0384375	5.30531
0.221	0.0384375	5.311152
0.22125	0.04125	5.316955
0.2215	0.0403125	5.322711
0.22175	0.043125	5.328438
0.222	0.041875	5.334168
0.22225	0.040625	5.339969
0.2225	0.041875	5.34589
0.22275	0.0384375	5.351904
