Time	Amplitude	Unknown
0.17525	0.0553125	5.416763
0.1755	0.0578125	5.413741
0.17575	0.0578125	5.41074
0.176	0.058125	5.407755
0.17625	0.060625	5.404798
0.1765	0.0609375	5.401853
0.17675	0.0590625	5.398919
0.177	0.061875	5.396001
0.17725	0.0615625	5.393075
0.1775	0.0615625	5.390145
0.17775	0.061875	5.387212
0.178	0.0609375	5.384276
0.17825	0.064375	5.381344
0.1785	0.0634375	5.378395
0.17875	0.065	5.37545
0.179	0.0653125	5.372502
0.17925	0.06125	5.369557
0.1795	0.0634375	5.366653
0.17975	0.0621875	5.363777
0.18	0.0625	5.36094
0.18025	0.061875	5.358136
0.1805	0.0584375	5.355359
0.18075	0.0590625	5.352636
0.181	0.060625	5.349956
0.18125	0.0553125	5.347309
0.1815	0.0578125	5.344714
0.18175	0.054375	5.342148
0.182	0.055	5.339631
0.18225	0.0534375	5.337145
0.1825	0.0515625	5.334691
0.18275	0.051875	5.332278
0.183	0.0496875	5.32989
0.18325	0.0503125	5.32753
0.1835	0.0490625	5.325193
0.18375	0.0446875	5.322878
0.184	0.0465625	5.320589
0.18425	0.0471875	5.318309
0.1845	0.0459375	5.316035
0.18475	0.044375	5.313773
0.185	0.0440625	5.311525
0.18525	0.04375	5.309297
0.1855	0.040625	5.307091
0.18575	0.0421875	5.304917
0.186	0.0440625	5.302769
0.18625	0.0415625	5.300644
0.1865	0.04	5.298549
0.18675	0.0428125	5.29648
0.187	0.0434375	5.294422
0.18725	0.044375	5.29237
0.1875	0.045	5.290316
0.18775	0.0440625	5.288259
0.188	0.04375	5.286216
0.18825	0.0434375	5.284187
0.1885	0.0446875	5.282168
0.18875	0.043125	5.28015
0.189	0.0415625	5.278129
0.18925	0.0465625	5.276125
0.1895	0.0465625	5.274117
0.18975	0.0478125	5.272125
0.19	0.04875	5.270161
0.19025	0.0484375	5.268223
0.1905	0.050625	5.266329
0.19075	0.0515625	5.264466
0.191	0.051875	5.26263
0.19125	0.0534375	5.260818
0.1915	0.053125	5.25902
0.19175	0.0578125	5.257245
0.192	0.0578125	5.255464
0.19225	0.054375	5.253682
0.1925	0.0559375	5.251929
0.19275	0.05875	5.250189
0.193	0.05875	5.248463
0.19325	0.060625	5.246757
0.1935	0.05875	5.245068
0.19375	0.0590625	5.243411
0.194	0.060625	5.241778
0.19425	0.06	5.240175
0.1945	0.0621875	5.238603
0.19475	0.059375	5.237047
0.195	0.0615625	5.235528
0.19525	0.0625	5.234027
0.1955	0.06	5.232538
0.19575	0.0615625	5.231081
0.196	0.06125	5.229645
0.19625	0.0584375	5.228237
0.1965	0.06125	5.226873
0.19675	0.06	5.225552
0.197	0.0584375	5.224299
0.19725	0.054375	5.223107
0.1975	0.0540625	5.222004
0.19775	0.0571875	5.220985
0.198	0.0540625	5.220025
0.19825	0.054375	5.219147
0.1985	0.05375	5.218354
0.19875	0.05	5.217657
0.199	0.0515625	5.217059
0.19925	0.0484375	5.216516
0.1995	0.0490625	5.216009
0.19975	0.0484375	5.215499
0.2	0.0453125	5.214958
0.20025	0.0459375	5.21439
0.2005	0.04625	5.213786
0.20075	0.044375	5.213159
0.201	0.045	5.212512
0.20125	0.04125	5.211851
0.2015	0.04375	5.211192
0.20175	0.044375	5.210503
0.202	0.0434375	5.209777
0.20225	0.04375	5.209022
0.2025	0.041875	5.208245
0.20275	0.041875	5.20746
0.203	0.041875	5.206689
0.20325	0.0396875	5.205948
0.2035	0.04125	5.205283
0.20375	0.0421875	5.204704
0.204	0.0415625	5.204256
0.20425	0.0446875	5.203977
0.2045	0.0425	5.203864
0.20475	0.0434375	5.20392
0.205	0.0440625	5.204122
0.20525	0.0446875	5.204435
0.2055	0.0490625	5.204806
0.20575	0.0471875	5.205179
0.206	0.046875	5.20556
0.20625	0.0503125	5.20594
0.2065	0.05	5.206308
0.20675	0.050625	5.206682
0.207	0.0509375	5.207071
0.20725	0.0528125	5.207487
0.2075	0.0528125	5.207932
0.20775	0.05125	5.208398
0.208	0.0525	5.208899
0.20825	0.0515625	5.209442
0.2085	0.0490625	5.210044
0.20875	0.0525	5.210695
0.209	0.053125	5.211352
0.20925	0.055	5.211987
0.2095	0.0559375	5.21257
0.20975	0.05625	5.213097
0.21	0.0578125	5.21357
0.21025	0.058125	5.213975
0.2105	0.06125	5.214319
0.21075	0.06	5.214581
0.211	0.0590625	5.214774
0.21125	0.0615625	5.214905
0.2115	0.06375	5.214953
0.21175	0.0615625	5.214913
0.212	0.060625	5.214799
0.21225	0.0609375	5.214611
0.2125	0.06125	5.214352
0.21275	0.0590625	5.214038
0.213	0.0584375	5.213708
0.21325	0.059375	5.21342
0.2135	0.059375	5.213207
0.21375	0.059375	5.213094
0.214	0.0596875	5.213116
0.21425	0.055	5.213291
0.2145	0.055625	5.213628
0.21475	0.0575	5.214081
0.215	0.0540625	5.214641
0.21525	0.0528125	5.215349
0.2155	0.0496875	5.216206
0.21575	0.0490625	5.217262
0.216	0.05	5.218546
0.21625	0.04625	5.220049
0.2165	0.04875	5.22177
0.21675	0.0490625	5.223654
0.217	0.046875	5.22567
0.21725	0.0453125	5.227778
0.2175	0.0434375	5.229964
0.21775	0.0440625	5.23224
0.218	0.044375	5.23457
0.21825	0.0440625	5.236935
0.2185	0.0459375	5.23933
0.21875	0.0415625	5.241735
0.219	0.0415625	5.244177
0.21925	0.04125	5.246652
0.2195	0.0390625	5.24916
0.21975	0.03875	5.251714
0.22	0.0390625	5.254303
0.22025	0.039375	5.256923
0.2205	0.0396875	5.259567
0.22075	0.0365625	5.262227
0.221	0.039375	5.264922
0.22125	0.0384375	5.267638
0.2215	0.0396875	5.270373
0.22175	0.0434375	5.273127
0.222	0.0428125	5.275879
0.22225	0.0440625	5.278645
0.2225	0.0471875	5.28142
0.22275	0.045	5.284185
0.223	0.045625	5.286953
0.22325	0.0465625	5.289706
0.2235	0.049375	5.29245
0.22375	0.0496875	5.295184
0.224	0.0509375	5.297913
0.22425	0.0546875	5.300633
0.2245	0.0559375	5.303314
0.22475	0.0546875	5.305944
0.225	0.0534375	5.30851
0.22525	0.0534375	5.311009
0.2255	0.0534375	5.313451
0.22575	0.0528125	5.315839
0.226	0.0525	5.318194
0.22625	0.055	5.320505
0.2265	0.05375	5.322754
0.22675	0.0528125	5.324954
0.227	0.0528125	5.327118
0.22725	0.05125	5.329269
0.2275	0.053125	5.331458
0.22775	0.0534375	5.333668
0.228	0.0503125	5.335872
0.22825	0.0515625	5.338052
0.2285	0.05375	5.340202
0.22875	0.05625	5.342343
0.229	0.0584375	5.34447
0.22925	0.059375	5.346568
0.2295	0.063125	5.348614
0.22975	0.0646875	5.350563
0.23	0.064375	5.352417
0.23025	0.06625	5.354181
0.2305	0.06375	5.35586
0.23075	0.06375	5.357539
0.231	0.0615625	5.359347
0.23125	0.06125	5.361458
0.2315	0.0628125	5.364003
0.23175	0.06	5.367014
0.232	0.0609375	5.370516
0.23225	0.0584375	5.374463
0.2325	0.0571875	5.378777
0.23275	0.05625	5.383371
0.233	0.0553125	5.388169
0.23325	0.0509375	5.393124
0.2335	0.0496875	5.398201
0.23375	0.0459375	5.403375
0.234	0.0453125	5.408648
0.23425	0.0425	5.413998
0.2345	0.041875	5.419426
0.23475	0.0428125	5.424923
0.235	0.041875	5.430481
0.23525	0.04375	5.436088
0.2355	0.0465625	5.441737
0.23575	0.0459375	5.44741
0.236	0.0446875	5.453109
0.23625	0.0434375	5.458831
0.2365	0.0415625	5.464587
0.23675	0.0409375	5.470374
0.237	0.0415625	5.476186
0.23725	0.04125	5.48203
0.2375	0.0396875	5.487908
0.23775	0.0384375	5.493825
0.238	0.0453125	5.49979
0.23825	0.0453125	5.505771
0.2385	0.0434375	5.511778
0.23875	0.0378125	5.517815
0.239	0.0328125	5.523914
0.23925	0.0340625	5.530098
0.2395	0.0371875	5.536361
0.23975	0.045625	5.542711
0.24	0.0534375	5.549119
0.24025	0.0553125	5.555557
0.2405	0.0584375	5.56203
0.24075	0.0578125	5.568525
0.241	0.05625	5.575063
0.24125	0.0553125	5.58167
0.2415	0.0546875	5.588369
0.24175	0.05375	5.595191
0.242	0.0546875	5.602174
0.24225	0.055625	5.609338
0.2425	0.056875	5.616657
0.24275	0.056875	5.624064
0.243	0.0596875	5.63153
0.24325	0.0621875	5.639003
0.2435	0.0603125	5.646436
0.24375	0.061875	5.65383
0.244	0.0634375	5.661166
0.24425	0.06375	5.668432
0.2445	0.0625	5.675632
0.24475	0.0603125	5.682773
0.245	0.06125	5.689893
0.24525	0.06	5.69702
0.2455	0.059375	5.704198
0.24575	0.06125	5.711435
0.246	0.0621875	5.7187
0.24625	0.06125	5.725968
0.2465	0.065	5.733227
0.24675	0.069375	5.740429
0.247	0.07375	5.747546
0.24725	0.0725	5.754531
0.2475	0.0721875	5.761396
0.24775	0.0715625	5.768134
0.248	0.06875	5.774764
0.24825	0.0725	5.781322
0.2485	0.0746875	5.787782
0.24875	0.075	5.794135
0.249	0.07375	5.800374
0.24925	0.065625	5.806489
0.2495	0.0525	5.812525
0.24975	0.0384375	5.818533
0.25	0.0228125	5.824566
0.25025	0.006875	5.830666
0.2505	-0.00875	5.836843
0.25075	-0.0190625	5.843107
0.251	-0.025	5.849444
0.25125	-0.0296875	5.855837
0.2515	-0.0290625	5.862278
0.25175	-0.0159375	5.868748
0.252	0.0003125	5.875266
0.25225	0.015625	5.88183
0.2525	0.023125	5.88842
0.25275	0.030625	5.895021
0.253	0.04125	5.901615
0.25325	0.0496875	5.90817
0.2535	0.0628125	5.914655
0.25375	0.0690625	5.921019
0.254	0.0821875	5.927257
0.25425	0.0915625	5.933327
0.2545	0.0940625	5.939178
0.25475	0.09125	5.94481
0.255	0.088125	5.95024
0.25525	0.0796875	5.95549
0.2555	0.065	5.960605
0.25575	0.05125	5.965658
0.256	0.0471875	5.970719
0.25625	0.04625	5.975801
0.2565	0.044375	5.980901
0.25675	0.05	5.986042
0.257	0.0553125	5.991189
0.25725	0.0575	5.996323
0.2575	0.0615625	6.001435
0.25775	0.059375	6.006505
0.258	0.05875	6.011544
0.25825	0.0615625	6.01655
0.2585	0.065	6.021512
0.25875	0.056875	6.026416
0.259	0.0465625	6.031294
0.25925	0.035625	6.036207
0.2595	0.0171875	6.041201
0.25975	-0.0015625	6.046326
0.26	-0.0096875	6.0516
0.26025	-0.0065625	6.057023
0.2605	0.000625	6.062603
0.26075	0.0059375	6.068338
0.261	0.0096875	6.074227
0.26125	0.014375	6.080266
0.2615	0.0140625	6.086446
0.26175	0.0103125	6.092778
0.262	0.00875	6.099268
0.26225	0.00375	6.105904
0.2625	0.011875	6.112688
0.26275	0.028125	6.119616
0.263	0.04375	6.126653
0.26325	0.06375	6.133751
0.2635	0.0784375	6.140823
0.26375	0.085	6.147786
0.264	0.093125	6.154592
0.26425	0.0971875	6.161179
0.2645	0.0953125	6.167524
0.26475	0.0871875	6.173622
0.265	0.0884375	6.17953
0.26525	0.0928125	6.185246
0.2655	0.09375	6.190724
0.26575	0.1015625	6.195952
0.266	0.1065625	6.200865
0.26625	0.1065625	6.205415
0.2665	0.10375	6.209606
0.26675	0.0959375	6.213447
0.267	0.088125	6.21701
0.26725	0.0778125	6.220354
0.2675	0.071875	6.223542
0.26775	0.0709375	6.226607
0.268	0.0640625	6.229552
0.26825	0.0578125	6.232412
0.2685	0.0534375	6.23522
0.26875	0.051875	6.23799
0.269	0.0534375	6.240731
0.26925	0.055625	6.243429
0.2695	0.0553125	6.246073
0.26975	0.055625	6.248667
0.27	0.0525	6.251202
0.27025	0.05125	6.253692
0.2705	0.0496875	6.256143
0.27075	0.046875	6.258564
0.271	0.0490625	6.260968
0.27125	0.049375	6.263346
0.2715	0.04625	6.265699
0.27175	0.0465625	6.268039
0.272	0.0453125	6.270369
0.27225	0.04875	6.272703
0.2725	0.0484375	6.275025
0.27275	0.0453125	6.277339
0.273	0.044375	6.279664
0.27325	0.039375	6.281999
0.2735	0.03875	6.284363
0.27375	0.0446875	6.286763
0.274	0.0478125	6.289188
0.27425	0.0471875	6.29163
0.2745	0.043125	6.294092
0.27475	0.0365625	6.296602
0.275	0.025625	6.29919
0.27525	0.0071875	6.301883
0.2755	-0.0071875	6.304705
0.27575	-0.021875	6.307663
0.276	-0.028125	6.310745
0.27625	-0.0184375	6.313941
0.2765	-0.006875	6.317263
0.27675	0.00625	6.320734
0.277	0.0178125	6.324354
0.27725	0.0403125	6.328108
0.2775	0.055625	6.33195
0.27775	0.0525	6.335821
0.278	0.0421875	6.339728
0.27825	0.01375	6.343709
0.2785	-0.0175	6.347819
0.27875	-0.0365625	6.352056
0.279	-0.04125	6.35638
0.27925	-0.0375	6.360778
0.2795	-0.024375	6.365265
0.27975	-0.0040625	6.369869
0.28	0.0165625	6.374628
0.28025	0.024375	6.379538
0.2805	0.034375	6.384575
0.28075	0.0659375	6.389725
0.281	0.1015625	6.394853
0.28125	0.13125	6.399727
0.2815	0.150625	6.404076
0.28175	0.1584375	6.407677
0.282	0.15875	6.410449
0.28225	0.1546875	6.412371
0.2825	0.1409375	6.413499
0.28275	0.1265625	6.413985
0.283	0.1128125	6.413973
0.28325	0.1021875	6.413585
0.2835	0.0909375	6.412905
0.28375	0.0828125	6.412003
0.284	0.079375	6.410933
0.28425	0.0759375	6.409705
0.2845	0.070625	6.40834
0.28475	0.0684375	6.406861
0.285	0.0659375	6.405277
0.28525	0.0634375	6.403603
0.2855	0.0628125	6.401851
0.28575	0.0609375	6.400026
0.286	0.0634375	6.398146
0.28625	0.0590625	6.396193
0.2865	0.0596875	6.39419
0.28675	0.0584375	6.39213
0.287	0.055625	6.390022
0.28725	0.058125	6.387875
0.2875	0.0565625	6.385678
0.28775	0.0571875	6.383438
0.288	0.056875	6.381153
0.28825	0.0575	6.378818
0.2885	0.059375	6.37644
0.28875	0.06	6.374015
0.289	0.0625	6.371538
0.28925	0.0659375	6.368987
0.2895	0.066875	6.366336
0.28975	0.069375	6.363588
0.29	0.07	6.360733
0.29025	0.0715625	6.35778
0.2905	0.075	6.35474
0.29075	0.0765625	6.351592
0.291	0.0796875	6.34834
0.29125	0.0846875	6.344958
0.2915	0.08875	6.34141
0.29175	0.0953125	6.337666
0.292	0.103125	6.333678
0.29225	0.1059375	6.329389
0.2925	0.10125	6.324784
0.29275	0.089375	6.319901
0.293	0.080625	6.31484
0.29325	0.06625	6.309659
0.2935	0.05375	6.304447
0.29375	0.0484375	6.299265
0.294	0.0440625	6.294132
0.29425	0.0425	6.289073
0.2945	0.0428125	6.284097
0.29475	0.0440625	6.279203
0.295	0.0534375	6.274386
0.29525	0.0684375	6.269602
0.2955	0.07875	6.264784
0.29575	0.079375	6.259874
0.296	0.074375	6.254864
0.29625	0.0675	6.249788
0.2965	0.061875	6.244691
0.29675	0.0525	6.2396
0.297	0.048125	6.234559
0.29725	0.040625	6.229592
0.2975	0.041875	6.224742
0.29775	0.0453125	6.220001
0.298	0.05125	6.215352
0.29825	0.0559375	6.210778
0.2985	0.0578125	6.206246
0.29875	0.06	6.201756
0.299	0.0578125	6.197307
0.29925	0.053125	6.192903
0.2995	0.0503125	6.188565
0.29975	0.0465625	6.184275
0.3	0.045625	6.180015
0.30025	0.045625	6.175773
0.3005	0.0446875	6.171516
0.30075	0.04875	6.167239
0.301	0.049375	6.16293
0.30125	0.0478125	6.158582
0.3015	0.0478125	6.154207
0.30175	0.0415625	6.149811
0.302	0.0334375	6.145418
0.30225	0.0253125	6.141041
0.3025	0.0134375	6.136684
0.30275	0.0090625	6.132376
0.303	0.0103125	6.12813
0.30325	0.01	6.123946
0.3035	0.014375	6.119845
0.30375	0.0284375	6.115837
0.304	0.0471875	6.111932
0.30425	0.0628125	6.108085
0.3045	0.069375	6.10427
0.30475	0.0740625	6.100487
0.305	0.0734375	6.096714
0.30525	0.0721875	6.092947
0.3055	0.066875	6.089185
0.30575	0.0609375	6.085424
0.306	0.0584375	6.081655
0.30625	0.0584375	6.077858
0.3065	0.0565625	6.074026
0.30675	0.0596875	6.070166
0.307	0.055	6.066255
0.30725	0.05625	6.062329
0.3075	0.0559375	6.058392
0.30775	0.054375	6.054452
0.308	0.0546875	6.050535
0.30825	0.05375	6.046626
0.3085	0.05375	6.042734
0.30875	0.055625	6.038869
0.309	0.055	6.035031
0.30925	0.05875	6.031206
0.3095	0.0628125	6.027356
0.30975	0.0640625	6.023448
0.31	0.06625	6.019459
0.31025	0.0678125	6.01536
0.3105	0.068125	6.011148
0.31075	0.066875	6.006821
0.311	0.0640625	6.002375
0.31125	0.065	5.997833
0.3115	0.064375	5.993192
0.31175	0.066875	5.988463
0.312	0.065	5.983626
0.31225	0.0628125	5.978686
0.3125	0.0634375	5.97366
0.31275	0.0628125	5.968545
0.313	0.0609375	5.963334
0.31325	0.0609375	5.958055
0.3135	0.0621875	5.952728
0.31375	0.06125	5.94739
0.314	0.0590625	5.942093
0.31425	0.0578125	5.936867
0.3145	0.0596875	5.931752
0.31475	0.0565625	5.926754
0.315	0.054375	5.92188
0.31525	0.054375	5.917113
0.3155	0.0515625	5.91245
0.31575	0.0503125	5.907925
0.316	0.0503125	5.903542
0.31625	0.0490625	5.899332
0.3165	0.0484375	5.895322
0.31675	0.04375	5.891511
0.317	0.0465625	5.887905
0.31725	0.0478125	5.884459
0.3175	0.04625	5.88114
0.31775	0.04625	5.877925
0.318	0.046875	5.874786
0.31825	0.0465625	5.871717
0.3185	0.045625	5.8687
0.31875	0.0434375	5.865729
0.319	0.04375	5.862799
0.31925	0.0434375	5.859905
0.3195	0.0421875	5.857051
0.31975	0.04375	5.854248
0.32	0.0421875	5.851484
0.32025	0.041875	5.848767
0.3205	0.0428125	5.846092
0.32075	0.04375	5.843449
0.321	0.0453125	5.840838
0.32125	0.0459375	5.838248
0.3215	0.046875	5.835682
0.32175	0.046875	5.833136
0.322	0.0471875	5.830604
0.32225	0.049375	5.828088
0.3225	0.0490625	5.825568
0.32275	0.0490625	5.823059
0.323	0.0503125	5.820563
0.32325	0.04875	5.818063
0.3235	0.050625	5.815569
0.32375	0.051875	5.813065
0.324	0.0534375	5.810543
0.32425	0.055	5.808006
0.3245	0.054375	5.805454
0.32475	0.056875	5.802898
0.325	0.059375	5.80031
0.32525	0.0609375	5.797659
0.3255	0.0625	5.794929
0.32575	0.065	5.7921
0.326	0.0671875	5.789157
0.32625	0.068125	5.786106
0.3265	0.066875	5.782955
0.32675	0.0696875	5.779696
0.327	0.06875	5.776306
0.32725	0.07	5.772797
0.3275	0.0715625	5.769168
0.32775	0.07125	5.765428
0.328	0.06875	5.76162
0.32825	0.0675	5.75775
0.3285	0.068125	5.753803
0.32875	0.0678125	5.749745
0.329	0.0659375	5.74558
0.32925	0.0653125	5.74134
0.3295	0.06375	5.737042
0.32975	0.0625	5.732678
0.33	0.065	5.728242
0.33025	0.065	5.723701
0.3305	0.0625	5.71906
0.33075	0.0628125	5.714335
0.331	0.060625	5.709535
0.33125	0.06125	5.704739
0.3315	0.06	5.700076
0.33175	0.0553125	5.695696
0.332	0.0584375	5.69174
0.33225	0.0534375	5.688246
0.3325	0.054375	5.685242
0.33275	0.05625	5.682697
0.333	0.05375	5.680507
0.33325	0.0525	5.678608
0.3335	0.0525	5.676931
0.33375	0.0496875	5.675421
0.334	0.05	5.674043
0.33425	0.048125	5.672764
0.3345	0.0490625	5.671579
0.33475	0.0484375	5.67047
0.335	0.0465625	5.669427
0.33525	0.0465625	5.668454
0.3355	0.0478125	5.667543
0.33575	0.0475	5.666692
0.336	0.049375	5.665905
0.33625	0.0471875	5.665169
0.3365	0.04875	5.664496
0.33675	0.0490625	5.663868
0.337	0.0509375	5.663281
0.33725	0.0503125	5.662716
0.3375	0.049375	5.662169
0.33775	0.0515625	5.661657
0.338	0.0509375	5.661161
0.33825	0.04875	5.660688
0.3385	0.05	5.66025
0.33875	0.0509375	5.659838
0.339	0.0525	5.659447
0.33925	0.05	5.659074
0.3395	0.05125	5.658732
0.33975	0.0528125	5.658431
0.34	0.0528125	5.65816
0.34025	0.053125	5.65793
0.3405	0.05375	5.657749
0.34075	0.05375	5.657614
0.341	0.05375	5.657538
0.34125	0.053125	5.657529
0.3415	0.0528125	5.657601
0.34175	0.0525	5.657774
0.342	0.0528125	5.658067
0.34225	0.0559375	5.658505
0.3425	0.05875	5.659108
0.34275	0.05875	5.659872
0.343	0.0615625	5.660777
0.34325	0.0621875	5.661762
0.3435	0.0615625	5.662788
0.34375	0.060625	5.663814
0.344	0.061875	5.664813
0.34425	0.0634375	5.665766
0.3445	0.063125	5.666655
0.34475	0.0621875	5.667479
0.345	0.0646875	5.668239
0.34525	0.0625	5.668925
0.3455	0.0640625	5.669578
0.34575	0.065625	5.670229
0.346	0.065	5.670901
0.34625	0.065	5.671604
0.3465	0.065625	5.672325
0.34675	0.0665625	5.673034
0.347	0.0640625	5.673712
0.34725	0.0609375	5.674351
0.3475	0.0621875	5.674956
0.34775	0.0628125	5.675505
0.348	0.0615625	5.675995
0.34825	0.063125	5.676442
0.3485	0.0621875	5.676848
0.34875	0.060625	5.677227
0.349	0.06125	5.677595
0.34925	0.0596875	5.677952
0.3495	0.0603125	5.678299
0.34975	0.0575	5.678622
0.35	0.0571875	5.678927
0.35025	0.0603125	5.679211
0.3505	0.05625	5.679451
0.35075	0.055	5.679673
0.351	0.05625	5.679879
0.35125	0.053125	5.680068
0.3515	0.0525	5.680258
0.35175	0.0525	5.680451
0.352	0.0546875	5.680644
0.35225	0.0528125	5.680807
0.3525	0.0496875	5.680933
0.35275	0.053125	5.681025
0.353	0.0521875	5.681053
0.35325	0.0503125	5.681018
0.3535	0.0528125	5.68093
0.35375	0.0515625	5.68077
0.354	0.053125	5.680549
0.35425	0.0525	5.680272
0.3545	0.0528125	5.679971
0.35475	0.05375	5.679684
0.355	0.0528125	5.679428
0.35525	0.0534375	5.679227
0.3555	0.0546875	5.679073
0.35575	0.0528125	5.678958
0.356	0.05375	5.678885
0.35625	0.0546875	5.678828
0.3565	0.055	5.678772
0.35675	0.054375	5.678717
0.357	0.0528125	5.678655
0.35725	0.0540625	5.678602
0.3575	0.05375	5.678544
0.35775	0.054375	5.678485
0.358	0.0571875	5.67842
0.35825	0.0553125	5.678333
0.3585	0.0565625	5.678239
0.35875	0.05875	5.678132
0.359	0.0584375	5.678
0.35925	0.06	5.677858
0.3595	0.0603125	5.677695
0.35975	0.0625	5.677515
0.36	0.06375	5.677317
0.36025	0.0596875	5.677098
0.3605	0.06125	5.676888
0.36075	0.0615625	5.676678
0.361	0.0584375	5.676475
0.36125	0.06	5.676291
0.3615	0.0609375	5.67611
0.36175	0.0634375	5.675944
0.362	0.0609375	5.675781
0.36225	0.06	5.675643
0.3625	0.0615625	5.675546
0.36275	0.0625	5.675481
0.363	0.0584375	5.675425
0.36325	0.0596875	5.675372
0.3635	0.0584375	5.675295
0.36375	0.05875	5.675193
0.364	0.05875	5.67506
0.36425	0.05875	5.674897
0.3645	0.059375	5.674716
0.36475	0.0584375	5.674523
0.365	0.0596875	5.67434
0.36525	0.059375	5.674151
0.3655	0.0578125	5.673943
0.36575	0.0584375	5.673724
0.366	0.056875	5.673481
0.36625	0.05625	5.673226
0.3665	0.0553125	5.672951
0.36675	0.0546875	5.67266
0.367	0.0540625	5.67236
0.36725	0.053125	5.672037
0.3675	0.0546875	5.671686
0.36775	0.0565625	5.671292
0.368	0.053125	5.670833
0.36825	0.0521875	5.670326
0.3685	0.0534375	5.669777
0.36875	0.0546875	5.669179
0.369	0.055	5.668525
0.36925	0.0534375	5.667801
0.3695	0.0540625	5.667004
0.36975	0.0534375	5.666124
0.37	0.0521875	5.66516
0.37025	0.0528125	5.664119
0.3705	0.0521875	5.662998
0.37075	0.0515625	5.661809
0.371	0.0534375	5.660571
0.37125	0.0546875	5.659301
0.3715	0.055	5.658043
0.37175	0.0546875	5.656825
0.372	0.0540625	5.655683
0.37225	0.055	5.654648
0.3725	0.0528125	5.653709
0.37275	0.054375	5.652882
0.373	0.0559375	5.652142
0.37325	0.05375	5.651464
0.3735	0.0559375	5.650858
0.37375	0.0559375	5.650314
0.374	0.055625	5.649853
0.37425	0.055625	5.649472
0.3745	0.0553125	5.649155
0.37475	0.06	5.648906
0.375	0.055625	5.648682
0.37525	0.053125	5.648506
0.3755	0.05625	5.648402
0.37575	0.05625	5.64836
0.376	0.0565625	5.648394
0.37625	0.059375	5.648499
0.3765	0.0621875	5.648654
0.37675	0.0609375	5.648834
0.377	0.0596875	5.649021
0.37725	0.063125	5.649212
0.3775	0.063125	5.64937
0.37775	0.059375	5.649485
0.378	0.0634375	5.64958
0.37825	0.063125	5.649636
0.3785	0.061875	5.649656
0.37875	0.0634375	5.649654
0.379	0.0640625	5.649635
0.37925	0.0634375	5.649606
0.3795	0.0653125	5.64957
0.37975	0.0621875	5.649525
0.38	0.0628125	5.649494
0.38025	0.0615625	5.649471
0.3805	0.060625	5.649491
0.38075	0.06	5.649572
0.381	0.058125	5.649708
0.38125	0.058125	5.649905
0.3815	0.05875	5.650149
0.38175	0.056875	5.650416
0.382	0.055625	5.650687
0.38225	0.0553125	5.650939
0.3825	0.0559375	5.651171
0.38275	0.055625	5.651355
0.383	0.05375	5.651487
0.38325	0.0553125	5.651587
0.3835	0.055	5.651643
0.38375	0.053125	5.65167
0.384	0.0515625	5.65171
0.38425	0.0521875	5.6518
0.3845	0.05125	5.651975
0.38475	0.0509375	5.652228
0.385	0.0521875	5.652555
0.38525	0.0534375	5.652923
0.3855	0.0528125	5.653301
0.38575	0.0575	5.65368
0.386	0.06	5.654021
0.38625	0.0584375	5.654288
0.3865	0.058125	5.654489
0.38675	0.0571875	5.654611
0.387	0.0559375	5.654672
0.38725	0.0534375	5.654689
0.3875	0.0525	5.654691
0.38775	0.055	5.654705
0.388	0.0546875	5.654729
0.38825	0.05375	5.654779
0.3885	0.055625	5.654864
0.38875	0.0540625	5.654954
0.389	0.05125	5.655054
0.38925	0.0521875	5.655177
0.3895	0.050625	5.655322
0.38975	0.0525	5.655495
0.39	0.049375	5.655684
0.39025	0.0521875	5.655911
0.3905	0.0540625	5.656161
0.39075	0.0521875	5.656426
0.391	0.0540625	5.656712
0.39125	0.054375	5.657006
0.3915	0.054375	5.657299
0.39175	0.055625	5.65758
0.392	0.0553125	5.657838
0.39225	0.0565625	5.658074
0.3925	0.0553125	5.658279
0.39275	0.0559375	5.658462
0.393	0.055625	5.658641
0.39325	0.056875	5.658818
0.3935	0.0559375	5.659005
0.39375	0.0565625	5.659204
0.394	0.056875	5.659408
0.39425	0.056875	5.659607
0.3945	0.05625	5.659803
0.39475	0.05625	5.660002
0.395	0.055	5.6602
0.39525	0.055	5.660401
0.3955	0.05875	5.660615
0.39575	0.0584375	5.660816
0.396	0.0584375	5.661016
0.39625	0.0596875	5.661237
0.3965	0.0609375	5.661474
0.39675	0.0596875	5.661728
0.397	0.06	5.662016
0.39725	0.06	5.662337
0.3975	0.0603125	5.662683
0.39775	0.05875	5.663032
0.398	0.059375	5.663393
0.39825	0.0590625	5.663771
0.3985	0.05875	5.664156
0.39875	0.0584375	5.664547
0.399	0.059375	5.664937
0.39925	0.0578125	5.665315
0.3995	0.0575	5.665703
0.39975	0.0584375	5.666109
0.4	0.0571875	5.666109
0.40025	0.0578125	5.666109
0.4005	0.056875	5.666109
0.40075	0.058125	5.666109
0.401	0.0575	5.666109
0.40125	0.0565625	5.666109
0.4015	0.0571875	5.666109
0.40175	0.0578125	5.666109
0.402	0.056875	5.666109
0.40225	0.05375	5.666109
0.4025	0.0521875	5.666109
0.40275	0.0525	5.666109
0.403	0.0503125	5.666109
0.40325	0.05	5.666109
0.4035	0.0490625	5.666109
0.40375	0.0478125	5.666109
0.404	0.0478125	5.666109
0.40425	0.0478125	5.666109
