Time	Amplitude	Unknown
0.18425	0.0584375	5.092215
0.1845	0.055	5.093506
0.18475	0.05375	5.094882
0.185	0.050625	5.096369
0.18525	0.05	5.097964
0.1855	0.0484375	5.09962
0.18575	0.0459375	5.101298
0.186	0.04625	5.10298
0.18625	0.04375	5.104646
0.1865	0.0440625	5.106297
0.18675	0.0421875	5.10793
0.187	0.0415625	5.109549
0.18725	0.0434375	5.111159
0.1875	0.0425	5.112759
0.18775	0.0415625	5.114378
0.188	0.0453125	5.11605
0.18825	0.0409375	5.117789
0.1885	0.0409375	5.119652
0.18875	0.04125	5.12164
0.189	0.036875	5.123725
0.18925	0.03625	5.125881
0.1895	0.0371875	5.128064
0.18975	0.0378125	5.130262
0.19	0.0396875	5.132466
0.19025	0.0403125	5.13468
0.1905	0.04125	5.136911
0.19075	0.040625	5.13915
0.191	0.0396875	5.141394
0.19125	0.039375	5.143646
0.1915	0.036875	5.145922
0.19175	0.0384375	5.14828
0.192	0.04125	5.150759
0.19225	0.0390625	5.153375
0.1925	0.039375	5.156147
0.19275	0.04	5.159091
0.193	0.0403125	5.162164
0.19325	0.04	5.165271
0.1935	0.0409375	5.168367
0.19375	0.039375	5.171459
0.194	0.0403125	5.174583
0.19425	0.04375	5.177806
0.1945	0.0434375	5.181219
0.19475	0.0440625	5.184924
0.195	0.0459375	5.189075
0.19525	0.0475	5.193796
0.1955	0.0471875	5.199141
0.19575	0.0521875	5.205093
0.196	0.0503125	5.211554
0.19625	0.0525	5.218438
0.1965	0.0534375	5.225647
0.19675	0.0534375	5.233127
0.197	0.055625	5.240859
0.19725	0.0553125	5.248812
0.1975	0.05625	5.256994
0.19775	0.0571875	5.26539
0.198	0.0584375	5.273999
0.19825	0.0596875	5.282838
0.1985	0.058125	5.291892
0.19875	0.05875	5.301166
0.199	0.0615625	5.310657
0.19925	0.059375	5.320307
0.1995	0.060625	5.33009
0.19975	0.0634375	5.339949
0.2	0.05875	5.349843
0.20025	0.0646875	5.359797
0.2005	0.0653125	5.369774
0.20075	0.065625	5.379794
0.201	0.0671875	5.389869
0.20125	0.0659375	5.399992
0.2015	0.0615625	5.410163
0.20175	0.0615625	5.420362
0.202	0.063125	5.430582
0.20225	0.060625	5.4408
0.2025	0.0575	5.451
0.20275	0.0553125	5.461183
0.203	0.053125	5.471343
0.20325	0.0503125	5.481478
0.2035	0.0515625	5.4916
0.20375	0.0478125	5.501697
0.204	0.045	5.511785
0.20425	0.0459375	5.521885
0.2045	0.0440625	5.531993
0.20475	0.045	5.542123
0.205	0.045625	5.552263
0.20525	0.0421875	5.5624
0.2055	0.0403125	5.572527
0.20575	0.0375	5.582619
0.206	0.0378125	5.592675
0.20625	0.0346875	5.60269
0.2065	0.0371875	5.612672
0.20675	0.0384375	5.622623
0.207	0.0359375	5.63253
0.20725	0.036875	5.642385
0.2075	0.0390625	5.652185
0.20775	0.0365625	5.661939
0.208	0.0378125	5.671704
0.20825	0.038125	5.681542
0.2085	0.0378125	5.691495
0.20875	0.0371875	5.701535
0.209	0.0378125	5.711592
0.20925	0.04	5.721608
0.2095	0.0409375	5.731634
0.20975	0.04125	5.741778
0.21	0.041875	5.7521
0.21025	0.0396875	5.762574
0.2105	0.0396875	5.773176
0.21075	0.039375	5.783874
0.211	0.04	5.794665
0.21125	0.045	5.805604
0.2115	0.0478125	5.816697
0.21175	0.0490625	5.827956
0.212	0.0528125	5.839384
0.21225	0.05375	5.850959
0.2125	0.054375	5.862685
0.21275	0.055	5.874569
0.213	0.055625	5.886569
0.21325	0.059375	5.898653
0.2135	0.0590625	5.910784
0.21375	0.0596875	5.922958
0.214	0.063125	5.935159
0.21425	0.0640625	5.947364
0.2145	0.066875	5.959575
0.21475	0.068125	5.971766
0.215	0.0696875	5.983943
0.21525	0.069375	5.996103
0.2155	0.0671875	6.008238
0.21575	0.068125	6.020373
0.216	0.064375	6.032508
0.21625	0.0628125	6.044669
0.2165	0.0615625	6.056864
0.21675	0.06	6.069084
0.217	0.059375	6.081317
0.21725	0.0603125	6.093537
0.2175	0.06125	6.105723
0.21775	0.0621875	6.117866
0.218	0.0609375	6.129946
0.21825	0.060625	6.141977
0.2185	0.0603125	6.153972
0.21875	0.0628125	6.165924
0.219	0.0659375	6.177827
0.21925	0.064375	6.189667
0.2195	0.063125	6.20145
0.21975	0.0625	6.213177
0.22	0.0578125	6.224847
0.22025	0.0521875	6.236477
0.2205	0.0459375	6.248087
0.22075	0.0390625	6.259695
0.221	0.03375	6.271325
0.22125	0.0334375	6.282977
0.2215	0.031875	6.294665
0.22175	0.03625	6.306383
0.222	0.0390625	6.318107
0.22225	0.0428125	6.329838
0.2225	0.0453125	6.341558
0.22275	0.0484375	6.353253
0.223	0.0490625	6.364914
0.22325	0.048125	6.37653
0.2235	0.053125	6.388106
0.22375	0.0575	6.399624
0.224	0.056875	6.411066
0.22425	0.0596875	6.422433
0.2245	0.0609375	6.433713
0.22475	0.0634375	6.444896
0.225	0.0684375	6.455971
0.22525	0.070625	6.466912
0.2255	0.0696875	6.477708
0.22575	0.0675	6.488361
0.226	0.060625	6.498883
0.22625	0.0540625	6.509318
0.2265	0.044375	6.519691
0.22675	0.0303125	6.530041
0.227	0.01125	6.540407
0.22725	-0.0109375	6.550821
0.2275	-0.03375	6.561285
0.22775	-0.0553125	6.571762
0.228	-0.0615625	6.582184
0.22825	-0.0565625	6.592527
0.2285	-0.0409375	6.602815
0.22875	-0.0215625	6.613119
